timestamp_begin_ct,timestamp_end_ct,OKGE,MPS,INDN,WR,WFEC,LES,NPPD,SPS,SPRM,KCPL,WAUE,GRDA,OPPD,CSWS,EDE,SECI,KACY,System Total
2021-08-10 08:00:00,2021-08-10 09:00:00,4427.00,1168.00,153.00,4207.00,1132.00,439.00,2881.00,4211.00,425.00,2241.00,3119.00,820.00,1634.00,5826,641,724.00,327.00,34375
2021-08-10 09:00:00,2021-08-10 10:00:00,4304.00,1126.00,151.00,4069.00,1107.00,423.00,2808.00,4134.00,408.00,2185.00,3089.00,831.00,1586.00,5649,623,706.00,320.00,33519
2021-08-10 10:00:00,2021-08-10 11:00:00,4233.00,1125.00,147.00,4013.00,1100.00,419.00,2786.00,4094.00,405.00,2164.00,3068.00,852.00,1574.00,5584,617,696.00,319.00,33196
2021-08-10 11:00:00,2021-08-10 12:00:00,4253.00,1145.00,148.00,4071.00,1101.00,435.00,2808.00,4087.00,414.00,2210.00,3144.00,864.00,1607.00,5689,630,698.00,323.00,33627
2021-08-10 12:00:00,2021-08-10 13:00:00,4370.00,1175.00,150.00,4218.00,1113.00,465.00,2870.00,4142.00,431.00,2256.00,3329.00,816.00,1682.00,5853,652,718.00,329.00,34569
2021-08-10 13:00:00,2021-08-10 14:00:00,4475.00,1205.00,153.00,4372.00,1133.00,490.00,2980.00,4194.00,454.00,2331.00,3469.00,841.00,1743.00,6049,692,740.00,342.00,35663
2021-08-10 14:00:00,2021-08-10 15:00:00,4742.00,1261.00,162.00,4572.00,1162.00,512.00,3096.00,4321.00,492.00,2319.00,3576.00,874.00,1801.00,6463,743,768.00,337.00,37201
2021-08-10 15:00:00,2021-08-10 16:00:00,5052.00,1257.00,156.00,4830.00,1224.00,549.00,3192.00,4486.00,538.00,2250.00,3727.00,907.00,1901.00,6948,801,807.00,330.00,38955
2021-08-10 16:00:00,2021-08-10 17:00:00,5399.00,1255.00,152.00,5185.00,1308.00,590.00,3293.00,4688.00,587.00,2262.00,3871.00,954.00,2052.00,7518,866,855.00,333.00,41168
2021-08-10 17:00:00,2021-08-10 18:00:00,5773.00,1308.00,155.00,5499.00,1387.00,629.00,3408.00,4876.00,635.00,2336.00,4019.00,1012.00,2200.00,8074,928,891.00,341.00,43471
2021-08-10 18:00:00,2021-08-10 19:00:00,6084.00,1389.00,170.00,5766.00,1471.00,660.00,3493.00,5029.00,677.00,2581.00,4114.00,1054.00,2329.00,8571,979,920.00,376.00,45663
2021-08-10 19:00:00,2021-08-10 20:00:00,6348.00,1502.00,199.00,5952.00,1520.00,685.00,3559.00,5171.00,711.00,2791.00,4208.00,1084.00,2429.00,8998,1012,956.00,398.00,47523
2021-08-10 20:00:00,2021-08-10 21:00:00,6456.00,1599.00,211.00,6145.00,1574.00,703.00,3649.00,5295.00,730.00,2934.00,4271.00,1095.00,2500.00,9283,1035,1004.00,413.00,48897
2021-08-10 21:00:00,2021-08-10 22:00:00,6551.00,1677.00,225.00,6209.00,1600.00,718.00,3628.00,5398.00,740.00,3019.00,4322.00,1087.00,2548.00,9429,1046,1017.00,415.00,49629
2021-08-10 22:00:00,2021-08-10 23:00:00,6566.00,1713.00,233.00,6265.00,1595.00,716.00,3641.00,5417.00,737.00,3040.00,4372.00,1107.00,2552.00,9426,1053,1026.00,414.00,49873
2021-08-10 23:00:00,2021-08-11 00:00:00,6502.00,1755.00,235.00,6234.00,1552.00,700.00,3622.00,5385.00,720.00,3093.00,4338.00,1096.00,2528.00,9266,1050,1008.00,417.00,49501
2021-08-11 00:00:00,2021-08-11 01:00:00,6340.00,1744.00,236.00,6136.00,1540.00,690.00,3608.00,5321.00,711.00,3055.00,4225.00,1071.00,2472.00,9030,1022,999.00,410.00,48610
2021-08-11 01:00:00,2021-08-11 02:00:00,6152.00,1671.00,228.00,5884.00,1527.00,664.00,3646.00,5210.00,675.00,2956.00,4111.00,1032.00,2386.00,8603,974,982.00,398.00,47099
2021-08-11 02:00:00,2021-08-11 03:00:00,5918.00,1627.00,221.00,5684.00,1494.00,640.00,3594.00,5067.00,644.00,2913.00,4042.00,975.00,2300.00,8213,925,948.00,395.00,45600
2021-08-11 03:00:00,2021-08-11 04:00:00,5700.00,1554.00,211.00,5479.00,1458.00,618.00,3518.00,4984.00,601.00,2838.00,3926.00,911.00,2213.00,7789,868,925.00,388.00,43981
2021-08-11 04:00:00,2021-08-11 05:00:00,5354.00,1446.00,196.00,5151.00,1366.00,571.00,3341.00,4800.00,547.00,2680.00,3671.00,875.00,2067.00,7231,800,872.00,367.00,41335
2021-08-11 05:00:00,2021-08-11 06:00:00,5014.00,1330.00,181.00,4806.00,1277.00,520.00,3176.00,4620.00,503.00,2494.00,3437.00,848.00,1896.00,6695,739,820.00,344.00,38700
2021-08-11 06:00:00,2021-08-11 07:00:00,4684.00,1251.00,167.00,4548.00,1203.00,480.00,3055.00,4474.00,466.00,2342.00,3309.00,863.00,1766.00,6258,687,781.00,329.00,36663
2021-08-11 07:00:00,2021-08-11 08:00:00,4481.00,1197.00,158.00,4364.00,1149.00,452.00,2970.00,4340.00,438.00,2235.00,3226.00,888.00,1679.00,5939,654,756.00,319.00,35245
2021-08-11 08:00:00,2021-08-11 09:00:00,4357.00,1153.00,150.00,4227.00,1107.00,430.00,2911.00,4238.00,416.00,2154.00,3159.00,935.00,1611.00,5723,630,737.00,311.00,34249
2021-08-11 09:00:00,2021-08-11 10:00:00,4211.00,1129.00,148.00,4109.00,1085.00,419.00,2881.00,4185.00,400.00,2095.00,3105.00,950.00,1562.00,5560,610,724.00,306.00,33479
2021-08-11 10:00:00,2021-08-11 11:00:00,4149.00,1117.00,145.00,4058.00,1069.00,419.00,2859.00,4155.00,393.00,2074.00,3105.00,974.00,1546.00,5492,604,709.00,304.00,33172
2021-08-11 11:00:00,2021-08-11 12:00:00,4176.00,1122.00,146.00,4122.00,1074.00,432.00,2885.00,4188.00,398.00,2119.00,3194.00,975.00,1586.00,5582,615,719.00,313.00,33646
2021-08-11 12:00:00,2021-08-11 13:00:00,4285.00,1159.00,148.00,4289.00,1097.00,456.00,2956.00,4239.00,418.00,2178.00,3396.00,926.00,1651.00,5752,637,749.00,326.00,34662
2021-08-11 13:00:00,2021-08-11 14:00:00,4384.00,1208.00,151.00,4478.00,1110.00,484.00,3046.00,4288.00,444.00,2258.00,3546.00,808.00,1734.00,5926,679,761.00,331.00,35636
2021-08-11 14:00:00,2021-08-11 15:00:00,4648.00,1286.00,164.00,4737.00,1176.00,516.00,3162.00,4374.00,485.00,2393.00,3682.00,846.00,1853.00,6353,732,787.00,345.00,37539
2021-08-11 15:00:00,2021-08-11 16:00:00,4979.00,1399.00,180.00,5064.00,1246.00,553.00,3290.00,4490.00,537.00,2580.00,3778.00,900.00,1984.00,6891,794,831.00,367.00,39863
2021-08-11 16:00:00,2021-08-11 17:00:00,5330.00,1517.00,197.00,5441.00,1318.00,593.00,3421.00,4615.00,586.00,2789.00,3891.00,948.00,2126.00,7483,858,883.00,389.00,42385
2021-08-11 17:00:00,2021-08-11 18:00:00,5654.00,1622.00,214.00,5789.00,1385.00,627.00,3528.00,4797.00,621.00,2983.00,3979.00,1005.00,2242.00,8056,913,959.00,408.00,44782
2021-08-11 18:00:00,2021-08-11 19:00:00,5931.00,1714.00,229.00,6087.00,1441.00,654.00,3596.00,4939.00,653.00,3145.00,4114.00,1037.00,2336.00,8553,960,958.00,426.00,46773
2021-08-11 19:00:00,2021-08-11 20:00:00,6196.00,1773.00,242.00,6349.00,1507.00,676.00,3647.00,5079.00,689.00,3280.00,4207.00,1068.00,2403.00,8974,991,999.00,441.00,48521
2021-08-11 20:00:00,2021-08-11 21:00:00,6304.00,1791.00,251.00,6569.00,1558.00,688.00,3696.00,5173.00,720.00,3391.00,4260.00,1072.00,2470.00,9211,1017,1029.00,454.00,49654
2021-08-11 21:00:00,2021-08-11 22:00:00,6386.00,1851.00,260.00,6662.00,1585.00,694.00,3598.00,5240.00,739.00,3474.00,4302.00,1093.00,2472.00,9372,1037,1041.00,459.00,50265
2021-08-11 22:00:00,2021-08-11 23:00:00,6374.00,1848.00,265.00,6655.00,1614.00,695.00,3647.00,5278.00,732.00,3474.00,4317.00,1070.00,2489.00,9342,1034,1052.00,462.00,50348
2021-08-11 23:00:00,2021-08-12 00:00:00,6238.00,1859.00,263.00,6574.00,1602.00,682.00,3653.00,5250.00,712.00,3465.00,4325.00,1056.00,2472.00,9182,1026,1047.00,460.00,49866
2021-08-12 00:00:00,2021-08-12 01:00:00,6056.00,1880.00,259.00,6456.00,1584.00,662.00,3646.00,5204.00,709.00,3403.00,4299.00,1025.00,2428.00,8895,998,1047.00,447.00,48998
2021-08-12 01:00:00,2021-08-12 02:00:00,5849.00,1811.00,249.00,6198.00,1528.00,631.00,3659.00,5099.00,667.00,3264.00,4198.00,986.00,2344.00,8460,945,1018.00,434.00,47340
2021-08-12 02:00:00,2021-08-12 03:00:00,5670.00,1756.00,238.00,5919.00,1473.00,601.00,3618.00,4984.00,632.00,3146.00,4058.00,956.00,2227.00,8059,894,983.00,424.00,45638
2021-08-12 03:00:00,2021-08-12 04:00:00,5492.00,1661.00,225.00,5659.00,1429.00,573.00,3561.00,4921.00,595.00,3019.00,3955.00,922.00,2113.00,7654,833,951.00,412.00,43975
2021-08-12 04:00:00,2021-08-12 05:00:00,5153.00,1529.00,207.00,5240.00,1348.00,522.00,3362.00,4743.00,544.00,2811.00,3699.00,912.00,1934.00,7122,765,895.00,386.00,41172
2021-08-12 05:00:00,2021-08-12 06:00:00,4782.00,1404.00,189.00,4842.00,1254.00,474.00,3196.00,4565.00,499.00,2591.00,3492.00,945.00,1751.00,6599,701,846.00,363.00,38493
2021-08-12 06:00:00,2021-08-12 07:00:00,4546.00,1304.00,175.00,4516.00,1179.00,437.00,3042.00,4421.00,461.00,2415.00,3342.00,975.00,1610.00,6186,655,797.00,344.00,36405
2021-08-12 07:00:00,2021-08-12 08:00:00,4343.00,1227.00,163.00,4279.00,1133.00,411.00,2947.00,4276.00,431.00,2281.00,3236.00,1003.00,1520.00,5860,618,753.00,329.00,34810
2021-08-12 08:00:00,2021-08-12 09:00:00,4207.00,1162.00,154.00,4119.00,1093.00,392.00,2862.00,4201.00,409.00,2176.00,3134.00,994.00,1460.00,5616,597,730.00,317.00,33623
2021-08-12 09:00:00,2021-08-12 10:00:00,4092.00,1121.00,151.00,3984.00,1071.00,382.00,2826.00,4137.00,392.00,2098.00,3097.00,985.00,1419.00,5456,585,710.00,311.00,32817
2021-08-12 10:00:00,2021-08-12 11:00:00,4014.00,1090.00,146.00,3930.00,1056.00,381.00,2787.00,4096.00,387.00,2051.00,3096.00,984.00,1421.00,5400,583,701.00,308.00,32431
2021-08-12 11:00:00,2021-08-12 12:00:00,4088.00,1084.00,146.00,3992.00,1074.00,398.00,2812.00,4103.00,399.00,2086.00,3177.00,995.00,1472.00,5496,597,707.00,313.00,32939
2021-08-12 12:00:00,2021-08-12 13:00:00,4228.00,1113.00,147.00,4175.00,1111.00,430.00,2906.00,4152.00,416.00,2150.00,3304.00,1015.00,1543.00,5689,626,733.00,324.00,34062
2021-08-12 13:00:00,2021-08-12 14:00:00,4351.00,1161.00,151.00,4352.00,1122.00,457.00,2998.00,4194.00,438.00,2253.00,3432.00,1035.00,1639.00,5866,666,751.00,333.00,35199
2021-08-12 14:00:00,2021-08-12 15:00:00,4621.00,1272.00,162.00,4611.00,1173.00,495.00,3134.00,4261.00,487.00,2401.00,3581.00,930.00,1771.00,6293,730,790.00,352.00,37064
2021-08-12 15:00:00,2021-08-12 16:00:00,4944.00,1382.00,178.00,4969.00,1248.00,534.00,3277.00,4354.00,536.00,2587.00,3738.00,922.00,1909.00,6874,798,829.00,372.00,39451
2021-08-12 16:00:00,2021-08-12 17:00:00,5340.00,1515.00,196.00,5368.00,1323.00,576.00,3412.00,4488.00,593.00,2803.00,3841.00,978.00,2066.00,7492,866,877.00,391.00,42125
2021-08-12 17:00:00,2021-08-12 18:00:00,5730.00,1636.00,214.00,5734.00,1403.00,618.00,3539.00,4644.00,642.00,2998.00,3932.00,1019.00,2178.00,8063,921,936.00,411.00,44618
2021-08-12 18:00:00,2021-08-12 19:00:00,6049.00,1739.00,231.00,6054.00,1487.00,649.00,3643.00,4810.00,686.00,3195.00,4005.00,1057.00,2245.00,8589,965,990.00,432.00,46826
2021-08-12 19:00:00,2021-08-12 20:00:00,6270.00,1813.00,247.00,6348.00,1531.00,664.00,3698.00,4968.00,720.00,3364.00,4037.00,1093.00,2318.00,9017,1007,1031.00,450.00,48576
2021-08-12 20:00:00,2021-08-12 21:00:00,6363.00,1867.00,259.00,6548.00,1571.00,666.00,3708.00,5094.00,744.00,3498.00,4051.00,1099.00,2393.00,9272,1037,1053.00,459.00,49682
2021-08-12 21:00:00,2021-08-12 22:00:00,6452.00,1880.00,268.00,6653.00,1589.00,675.00,3631.00,5104.00,740.00,3559.00,4059.00,1108.00,2435.00,9435,1059,1052.00,463.00,50162
2021-08-12 22:00:00,2021-08-12 23:00:00,6433.00,1792.00,242.00,6647.00,1605.00,672.00,3605.00,4994.00,754.00,3318.00,4086.00,1111.00,2427.00,9432,1063,1021.00,427.00,49629
2021-08-12 23:00:00,2021-08-13 00:00:00,6378.00,1607.00,208.00,6483.00,1613.00,652.00,3614.00,4896.00,743.00,2936.00,4094.00,1093.00,2362.00,9285,1055,1006.00,395.00,48420
2021-08-13 00:00:00,2021-08-13 01:00:00,6292.00,1475.00,197.00,6266.00,1616.00,616.00,3563.00,4778.00,723.00,2750.00,4060.00,1061.00,2279.00,9021,1034,993.00,377.00,47101
2021-08-13 01:00:00,2021-08-13 02:00:00,6092.00,1365.00,181.00,5966.00,1568.00,572.00,3522.00,4608.00,687.00,2599.00,3967.00,1012.00,2155.00,8627,985,948.00,359.00,45213
2021-08-13 02:00:00,2021-08-13 03:00:00,5871.00,1313.00,169.00,5695.00,1526.00,544.00,3436.00,4497.00,623.00,2484.00,3775.00,973.00,2033.00,8239,930,905.00,350.00,43363
2021-08-13 03:00:00,2021-08-13 04:00:00,5624.00,1258.00,158.00,5419.00,1483.00,521.00,3350.00,4445.00,551.00,2347.00,3681.00,939.00,1932.00,7775,853,867.00,329.00,41532
2021-08-13 04:00:00,2021-08-13 05:00:00,5282.00,1156.00,144.00,5006.00,1381.00,477.00,3156.00,4343.00,496.00,2164.00,3487.00,935.00,1764.00,7195,772,817.00,307.00,38882
2021-08-13 05:00:00,2021-08-13 06:00:00,4926.00,1055.00,127.00,4635.00,1284.00,430.00,3034.00,4262.00,449.00,1966.00,3216.00,945.00,1608.00,6666,699,770.00,285.00,36357
2021-08-13 06:00:00,2021-08-13 07:00:00,,,,,,,,,,,,,,6218,639,,,6857
2021-09-01 00:00:00,2021-09-01 01:00:00,6207.00,1412.00,185.00,5664.00,1572.00,524.00,2604.00,5094.00,598.00,2543.00,3875.00,1021.00,1924.00,8567,865,965.00,356.00,43976
2021-09-01 01:00:00,2021-09-01 02:00:00,6000.00,1345.00,174.00,5380.00,1504.00,501.00,2531.00,4981.00,565.00,2423.00,3786.00,989.00,1826.00,8186,819,926.00,342.00,42278
2021-09-01 02:00:00,2021-09-01 03:00:00,5809.00,1290.00,168.00,5185.00,1455.00,487.00,2462.00,4887.00,542.00,2380.00,3710.00,969.00,1771.00,7887,791,887.00,342.00,41022
2021-09-01 03:00:00,2021-09-01 04:00:00,5494.00,1207.00,157.00,4904.00,1385.00,460.00,2357.00,4753.00,504.00,2274.00,3590.00,954.00,1676.00,7380,737,848.00,323.00,39003
2021-09-01 04:00:00,2021-09-01 05:00:00,5139.00,1110.00,140.00,4515.00,1281.00,418.00,2208.00,4550.00,458.00,2092.00,3388.00,937.00,1540.00,6819,668,792.00,307.00,36362
2021-09-01 05:00:00,2021-09-01 06:00:00,4773.00,1011.00,124.00,4152.00,1187.00,376.00,2074.00,4345.00,416.00,1914.00,3204.00,899.00,1410.00,6292,605,754.00,288.00,33824
2021-09-01 06:00:00,2021-09-01 07:00:00,4446.00,918.00,112.00,3889.00,1129.00,346.00,2029.00,4208.00,378.00,1765.00,3118.00,862.00,1316.00,5779,553,703.00,272.00,31823
2021-09-01 07:00:00,2021-09-01 08:00:00,4214.00,859.00,103.00,3681.00,1073.00,324.00,1962.00,4084.00,357.00,1651.00,3086.00,855.00,1241.00,5494,529,680.00,261.00,30454
2021-09-01 08:00:00,2021-09-01 09:00:00,4041.00,821.00,98.00,3555.00,1032.00,311.00,1937.00,4020.00,346.00,1573.00,2964.00,831.00,1207.00,5274,509,659.00,250.00,29428
2021-09-01 09:00:00,2021-09-01 10:00:00,3927.00,814.00,97.00,3469.00,1008.00,305.00,1898.00,3962.00,336.00,1535.00,2927.00,822.00,1181.00,5166,495,638.00,248.00,28828
2021-09-01 10:00:00,2021-09-01 11:00:00,3857.00,817.00,98.00,3457.00,991.00,306.00,1915.00,3922.00,335.00,1542.00,2946.00,817.00,1188.00,5119,494,628.00,247.00,28679
2021-09-01 11:00:00,2021-09-01 12:00:00,3894.00,864.00,102.00,3563.00,995.00,323.00,1965.00,3939.00,348.00,1621.00,3065.00,823.00,1233.00,5226,512,641.00,260.00,29374
2021-09-01 12:00:00,2021-09-01 13:00:00,4062.00,920.00,109.00,3826.00,1025.00,360.00,2085.00,4008.00,376.00,1757.00,3255.00,837.00,1329.00,5476,558,677.00,280.00,30940
2021-09-01 13:00:00,2021-09-01 14:00:00,4134.00,951.00,114.00,3976.00,1039.00,388.00,2172.00,4064.00,395.00,1847.00,3379.00,848.00,1395.00,5599,581,696.00,288.00,31866
2021-09-01 14:00:00,2021-09-01 15:00:00,4346.00,990.00,117.00,4126.00,1079.00,404.00,2205.00,4120.00,409.00,1896.00,3449.00,857.00,1443.00,5911,605,726.00,287.00,32970
2021-09-01 15:00:00,2021-09-01 16:00:00,4731.00,1070.00,123.00,4323.00,1157.00,414.00,2239.00,4262.00,425.00,1949.00,3522.00,874.00,1503.00,6492,646,764.00,301.00,34795
2021-09-01 16:00:00,2021-09-01 17:00:00,5213.00,1126.00,134.00,4584.00,1238.00,428.00,2291.00,4434.00,450.00,2064.00,3593.00,925.00,1586.00,7167,693,812.00,315.00,37053
2021-09-01 17:00:00,2021-09-01 18:00:00,5714.00,1220.00,145.00,4895.00,1349.00,445.00,2347.00,4647.00,486.00,2220.00,3666.00,983.00,1664.00,7864,741,858.00,332.00,39576
2021-09-01 18:00:00,2021-09-01 19:00:00,6173.00,1298.00,157.00,5216.00,1460.00,468.00,2379.00,4820.00,522.00,2367.00,3734.00,1035.00,1740.00,8516,791,902.00,348.00,41926
2021-09-01 19:00:00,2021-09-01 20:00:00,6527.00,1369.00,171.00,5521.00,1555.00,492.00,2386.00,4979.00,556.00,2502.00,3803.00,1071.00,1834.00,9019,835,964.00,362.00,43946
2021-09-01 20:00:00,2021-09-01 21:00:00,6657.00,1417.00,181.00,5773.00,1605.00,511.00,2426.00,5078.00,587.00,2609.00,3844.00,1086.00,1906.00,9296,869,1003.00,366.00,45214
2021-09-01 21:00:00,2021-09-01 22:00:00,6711.00,1469.00,189.00,5881.00,1633.00,525.00,2479.00,5118.00,603.00,2678.00,3881.00,1104.00,1949.00,9451,899,1023.00,379.00,45972
2021-09-01 22:00:00,2021-09-01 23:00:00,6760.00,1509.00,194.00,5937.00,1652.00,541.00,2463.00,5127.00,613.00,2715.00,3854.00,1090.00,1961.00,9513,911,1022.00,375.00,46237
2021-09-01 23:00:00,2021-09-02 00:00:00,6702.00,1494.00,196.00,5870.00,1664.00,543.00,2453.00,5106.00,602.00,2713.00,3826.00,1093.00,1954.00,9301,904,998.00,372.00,45791
2021-09-02 00:00:00,2021-09-02 01:00:00,6591.00,1426.00,192.00,5683.00,1602.00,529.00,2412.00,5049.00,573.00,2603.00,3775.00,1067.00,1905.00,9016,871,967.00,366.00,44627
2021-09-02 01:00:00,2021-09-02 02:00:00,6348.00,1364.00,181.00,5425.00,1559.00,506.00,2341.00,4911.00,542.00,2481.00,3685.00,1021.00,1830.00,8566,822,932.00,351.00,42865
2021-09-02 02:00:00,2021-09-02 03:00:00,6080.00,1327.00,172.00,5238.00,1533.00,494.00,2315.00,4804.00,523.00,2427.00,3651.00,1001.00,1795.00,8210,796,909.00,349.00,41624
2021-09-02 03:00:00,2021-09-02 04:00:00,5762.00,1222.00,157.00,4918.00,1458.00,470.00,2219.00,4678.00,487.00,2276.00,3564.00,972.00,1700.00,7703,743,867.00,332.00,39528
2021-09-02 04:00:00,2021-09-02 05:00:00,5393.00,1122.00,140.00,4497.00,1367.00,425.00,2033.00,4542.00,441.00,2081.00,3439.00,965.00,1560.00,7075,674,826.00,309.00,36889
2021-09-02 05:00:00,2021-09-02 06:00:00,5044.00,1011.00,122.00,4143.00,1273.00,384.00,1934.00,4338.00,400.00,1889.00,3289.00,986.00,1427.00,6510,622,789.00,292.00,34453
2021-09-02 06:00:00,2021-09-02 07:00:00,4729.00,933.00,110.00,3868.00,1194.00,353.00,1832.00,4213.00,367.00,1735.00,3137.00,951.00,1327.00,6099,575,754.00,272.00,32449
2021-09-02 07:00:00,2021-09-02 08:00:00,4480.00,878.00,102.00,3675.00,1146.00,333.00,1782.00,4124.00,342.00,1646.00,3061.00,931.00,1270.00,5760,540,716.00,265.00,31051
2021-09-02 08:00:00,2021-09-02 09:00:00,4292.00,835.00,97.00,3559.00,1108.00,319.00,1751.00,4028.00,327.00,1589.00,3038.00,914.00,1237.00,5504,523,687.00,254.00,30062
2021-09-02 09:00:00,2021-09-02 10:00:00,4134.00,817.00,96.00,3475.00,1074.00,313.00,1729.00,3945.00,316.00,1540.00,3038.00,898.00,1217.00,5353,515,667.00,251.00,29378
2021-09-02 10:00:00,2021-09-02 11:00:00,4041.00,797.00,95.00,3464.00,1053.00,314.00,1737.00,3893.00,315.00,1536.00,3044.00,892.00,1226.00,5306,515,668.00,253.00,29149
2021-09-02 11:00:00,2021-09-02 12:00:00,4076.00,819.00,98.00,3564.00,1048.00,333.00,1790.00,3898.00,330.00,1609.00,3148.00,900.00,1281.00,5392,529,671.00,259.00,29745
2021-09-02 12:00:00,2021-09-02 13:00:00,4246.00,886.00,105.00,3826.00,1074.00,373.00,1911.00,3997.00,355.00,1738.00,3320.00,919.00,1382.00,5634,571,701.00,278.00,31316
2021-09-02 13:00:00,2021-09-02 14:00:00,4322.00,932.00,109.00,3987.00,1073.00,402.00,1978.00,4095.00,371.00,1826.00,3458.00,922.00,1465.00,5722,598,736.00,286.00,32282
2021-09-02 14:00:00,2021-09-02 15:00:00,4504.00,988.00,115.00,4171.00,1091.00,422.00,2002.00,4162.00,394.00,1886.00,3530.00,937.00,1516.00,5983,621,773.00,292.00,33387
2021-09-02 15:00:00,2021-09-02 16:00:00,4831.00,1038.00,122.00,4407.00,1163.00,433.00,2045.00,4237.00,412.00,1977.00,3581.00,878.00,1562.00,6426,656,798.00,306.00,34872
2021-09-02 16:00:00,2021-09-02 17:00:00,5263.00,1097.00,133.00,4701.00,1267.00,445.00,2070.00,4359.00,438.00,2111.00,3594.00,925.00,1597.00,7007,697,820.00,316.00,36840
2021-09-02 17:00:00,2021-09-02 18:00:00,5668.00,1172.00,146.00,4984.00,1366.00,458.00,2085.00,4510.00,467.00,2234.00,3597.00,968.00,1645.00,7609,741,843.00,334.00,38827
2021-09-02 18:00:00,2021-09-02 19:00:00,6034.00,1236.00,156.00,5272.00,1446.00,466.00,2100.00,4681.00,485.00,2326.00,3570.00,1011.00,1686.00,8173,794,864.00,343.00,40643
2021-09-02 19:00:00,2021-09-02 20:00:00,6356.00,1289.00,164.00,5551.00,1523.00,468.00,2103.00,4871.00,518.00,2427.00,3575.00,1049.00,1712.00,8652,840,891.00,358.00,42347
2021-09-02 20:00:00,2021-09-02 21:00:00,6443.00,1338.00,173.00,5683.00,1578.00,465.00,2110.00,4980.00,551.00,2490.00,3614.00,1069.00,1719.00,8924,876,907.00,365.00,43285
2021-09-02 21:00:00,2021-09-02 22:00:00,6553.00,1375.00,181.00,5670.00,1600.00,460.00,2116.00,5047.00,579.00,2506.00,3590.00,1071.00,1699.00,9023,903,907.00,364.00,43644
2021-09-02 22:00:00,2021-09-02 23:00:00,6556.00,1378.00,184.00,5638.00,1607.00,466.00,2115.00,5059.00,593.00,2521.00,3559.00,1074.00,1689.00,8939,913,883.00,357.00,43531
2021-09-02 23:00:00,2021-09-03 00:00:00,6477.00,1363.00,183.00,5508.00,1603.00,469.00,2100.00,5053.00,583.00,2474.00,3536.00,1055.00,1699.00,8741,905,865.00,349.00,42963
2021-09-03 00:00:00,2021-09-03 01:00:00,6318.00,1325.00,179.00,5338.00,1586.00,465.00,2039.00,4971.00,562.00,2392.00,3510.00,1028.00,1698.00,8449,873,834.00,341.00,41908
2021-09-03 01:00:00,2021-09-03 02:00:00,6067.00,1292.00,174.00,5152.00,1531.00,460.00,2028.00,4867.00,541.00,2334.00,3514.00,995.00,1667.00,8073,832,802.00,338.00,40667
2021-09-03 02:00:00,2021-09-03 03:00:00,5892.00,1284.00,168.00,5010.00,1496.00,461.00,2017.00,4747.00,521.00,2318.00,3492.00,976.00,1669.00,7795,812,789.00,339.00,39786
2021-09-03 03:00:00,2021-09-03 04:00:00,5648.00,1218.00,158.00,4741.00,1436.00,448.00,1937.00,4635.00,486.00,2231.00,3379.00,953.00,1619.00,7342,761,763.00,331.00,38086
2021-09-03 04:00:00,2021-09-03 05:00:00,5274.00,1129.00,143.00,4417.00,1356.00,419.00,1837.00,4466.00,448.00,2078.00,3257.00,904.00,1521.00,6806,696,723.00,313.00,35787
2021-09-03 05:00:00,2021-09-03 06:00:00,4926.00,1033.00,130.00,4123.00,1268.00,382.00,1699.00,4282.00,409.00,1925.00,3136.00,874.00,1410.00,6294,637,683.00,298.00,33509
2021-09-03 06:00:00,2021-09-03 07:00:00,4656.00,949.00,121.00,3891.00,1203.00,354.00,1620.00,4132.00,375.00,1811.00,3043.00,897.00,1322.00,5889,587,654.00,281.00,31785
2021-09-03 07:00:00,2021-09-03 08:00:00,4441.00,881.00,114.00,3712.00,1157.00,338.00,1590.00,4042.00,351.00,1726.00,2977.00,867.00,1283.00,5570,558,634.00,272.00,30513
2021-09-03 08:00:00,2021-09-03 09:00:00,4269.00,859.00,108.00,3598.00,1122.00,327.00,1567.00,3966.00,336.00,1666.00,2935.00,900.00,1261.00,5329,531,620.00,264.00,29658
2021-09-03 09:00:00,2021-09-03 10:00:00,4160.00,841.00,106.00,3532.00,1094.00,324.00,1554.00,3906.00,325.00,1621.00,2928.00,893.00,1256.00,5186,507,600.00,262.00,29095
2021-09-03 10:00:00,2021-09-03 11:00:00,4071.00,842.00,104.00,3562.00,1071.00,328.00,1566.00,3860.00,322.00,1606.00,2937.00,891.00,1278.00,5121,502,604.00,270.00,28935
2021-09-03 11:00:00,2021-09-03 12:00:00,4129.00,879.00,107.00,3647.00,1065.00,343.00,1633.00,3880.00,335.00,1669.00,3082.00,890.00,1335.00,5205,513,624.00,271.00,29607
2021-09-03 12:00:00,2021-09-03 13:00:00,4266.00,944.00,114.00,3873.00,1088.00,373.00,1766.00,3935.00,358.00,1801.00,3328.00,902.00,1424.00,5450,555,667.00,283.00,31127
2021-09-03 13:00:00,2021-09-03 14:00:00,4370.00,1003.00,121.00,4019.00,1103.00,399.00,1849.00,4012.00,370.00,1925.00,3491.00,826.00,1492.00,5571,578,689.00,292.00,32110
2021-09-03 14:00:00,2021-09-03 15:00:00,4537.00,1031.00,123.00,4148.00,1141.00,420.00,1870.00,4072.00,388.00,1951.00,3535.00,851.00,1535.00,5855,608,721.00,295.00,33081
