timestamp_begin_pt,timestamp_end_pt,NP15,SP15,ZP26,System Total
2021-07-03 06:00:00,2021-07-03 07:00:00,179.83406,621.57718,87.61243,889.02367
2021-07-03 07:00:00,2021-07-03 08:00:00,786.09066,2964.79145,479.09544,4229.97755
2021-07-03 08:00:00,2021-07-03 09:00:00,1132.25767,4214.83263,941.9293,6289.0196
2021-07-03 09:00:00,2021-07-03 10:00:00,1224.08637,5131.5969,1391.52827,7747.21154
2021-07-03 10:00:00,2021-07-03 11:00:00,1309.51692,6011.52486,1544.59578,8865.63756
2021-07-03 11:00:00,2021-07-03 12:00:00,1375.024,6045.22019,1624.66709,9044.91128
2021-07-03 12:00:00,2021-07-03 13:00:00,1346.52589,6086.14894,1652.40959,9085.08442
2021-07-03 13:00:00,2021-07-03 14:00:00,1365.42022,6370.69189,1654.13552,9390.24763
2021-07-03 14:00:00,2021-07-03 15:00:00,1380.20991,6390.59448,1612.26866,9383.07305
2021-07-03 15:00:00,2021-07-03 16:00:00,1390.49713,6097.22618,1522.09165,9009.81496
2021-07-03 16:00:00,2021-07-03 17:00:00,1312.65398,5574.43669,1357.75366,8244.84433
2021-07-03 17:00:00,2021-07-03 18:00:00,1254.77428,4965.93395,1192.69426,7413.40249
2021-07-03 18:00:00,2021-07-03 19:00:00,878.80002,2684.31326,748.47895,4311.59223
2021-07-03 19:00:00,2021-07-03 20:00:00,265.15655,589.15406,208.79759,1063.10820
2021-07-03 20:00:00,2021-07-03 21:00:00,1.76744,-20.14989,-2.91229,-21.29474
2021-07-03 21:00:00,2021-07-03 22:00:00,-3.74012,-28.25191,-5.31551,-37.30754
2021-07-03 22:00:00,2021-07-03 23:00:00,-3.54053,-27.80275,-5.16547,-36.50875
2021-07-03 23:00:00,2021-07-04 00:00:00,-3.52699,-27.76159,-5.1583,-36.44688
2021-07-04 00:00:00,2021-07-04 01:00:00,-3.51486,-27.113,-5.1444,-35.77226
2021-07-04 01:00:00,2021-07-04 02:00:00,-3.53258,-26.59759,-5.16,-35.29017
2021-07-04 02:00:00,2021-07-04 03:00:00,-3.61944,-26.98518,-5.14553,-35.75015
2021-07-04 03:00:00,2021-07-04 04:00:00,-3.59366,-27.16326,-5.16577,-35.92269
2021-07-04 04:00:00,2021-07-04 05:00:00,-3.5817,-27.89062,-5.17475,-36.64707
2021-07-04 05:00:00,2021-07-04 06:00:00,-2.94843,-18.80259,-4.14139,-25.89241
2021-07-04 06:00:00,2021-07-04 07:00:00,218.12116,885.30841,159.12542,1262.55499
2021-07-04 07:00:00,2021-07-04 08:00:00,932.2333,3132.29561,714.13169,4778.6606
2021-07-04 08:00:00,2021-07-04 09:00:00,1329.48921,4709.64143,1216.18856,7255.31920
2021-07-04 09:00:00,2021-07-04 10:00:00,1444.72364,5907.54331,1476.02323,8828.29018
2021-07-04 10:00:00,2021-07-04 11:00:00,1480.2322,6534.04898,1598.59265,9612.87383
2021-07-04 11:00:00,2021-07-04 12:00:00,1478.52635,6910.63242,1658.39334,10047.55211
2021-07-04 12:00:00,2021-07-04 13:00:00,1467.16849,7003.10325,1690.19793,10160.46967
2021-07-04 13:00:00,2021-07-04 14:00:00,1455.806,7338.18797,1679.74657,10473.74054
2021-07-04 14:00:00,2021-07-04 15:00:00,1448.75865,7295.3663,1662.2063,10406.33125
2021-07-04 15:00:00,2021-07-04 16:00:00,1446.46431,7059.17162,1592.63271,10098.26864
2021-07-04 16:00:00,2021-07-04 17:00:00,1413.56515,6656.82864,1470.08025,9540.47404
2021-07-04 17:00:00,2021-07-04 18:00:00,1302.09732,5545.42878,1243.01334,8090.53944
2021-07-04 18:00:00,2021-07-04 19:00:00,999.33902,3010.02181,802.45533,4811.81616
2021-07-04 19:00:00,2021-07-04 20:00:00,313.53454,656.58607,219.34468,1189.46529
2021-07-04 20:00:00,2021-07-04 21:00:00,2.91345,-22.28949,-3.09514,-22.47118
2021-07-04 21:00:00,2021-07-04 22:00:00,-2.77199,-28.25832,-5.22498,-36.25529
2021-07-04 22:00:00,2021-07-04 23:00:00,-2.57067,-28.14721,-5.13249,-35.85037
2021-07-04 23:00:00,2021-07-05 00:00:00,-3.07013,-27.82804,-5.09531,-35.99348
2021-07-05 00:00:00,2021-07-05 01:00:00,-3.63594,-27.23113,-5.22328,-36.09035
2021-07-05 01:00:00,2021-07-05 02:00:00,-3.52374,-26.70229,-5.10449,-35.33052
2021-07-05 02:00:00,2021-07-05 03:00:00,-3.59705,-27.1571,-5.18661,-35.94076
2021-07-05 03:00:00,2021-07-05 04:00:00,-3.59389,-26.8689,-5.15477,-35.61756
2021-07-05 04:00:00,2021-07-05 05:00:00,-3.59266,-28.30764,-5.17182,-37.07212
2021-07-05 05:00:00,2021-07-05 06:00:00,-2.88502,-23.7357,-4.04991,-30.67063
2021-07-05 06:00:00,2021-07-05 07:00:00,218.33451,1041.7498,157.41018,1417.49449
2021-07-05 07:00:00,2021-07-05 08:00:00,941.43871,3897.53509,718.10784,5557.08164
2021-07-05 08:00:00,2021-07-05 09:00:00,1353.96219,5742.90104,1212.80096,8309.66419
2021-07-05 09:00:00,2021-07-05 10:00:00,1460.84813,6927.70198,1467.10757,9855.65768
2021-07-05 10:00:00,2021-07-05 11:00:00,1544.67646,7556.7906,1600.08707,10701.55413
2021-07-05 11:00:00,2021-07-05 12:00:00,1535.5836,7582.31143,1668.40542,10786.30045
2021-07-05 12:00:00,2021-07-05 13:00:00,1546.94291,7564.2041,1692.00962,10803.15663
2021-07-05 13:00:00,2021-07-05 14:00:00,1534.46062,7536.76225,1679.84926,10751.07213
2021-07-05 14:00:00,2021-07-05 15:00:00,1524.67427,7612.6763,1652.28119,10789.63176
2021-07-05 15:00:00,2021-07-05 16:00:00,1513.39996,7492.4092,1588.65257,10594.46173
2021-07-05 16:00:00,2021-07-05 17:00:00,1473.80376,7026.45155,1439.63565,9939.89096
2021-07-05 17:00:00,2021-07-05 18:00:00,1355.35921,6032.386,1209.419,8597.16421
2021-07-05 18:00:00,2021-07-05 19:00:00,1006.8243,3657.23018,758.7406,5422.79508
2021-07-05 19:00:00,2021-07-05 20:00:00,308.9093,784.29595,202.34623,1295.55148
2021-07-05 20:00:00,2021-07-05 21:00:00,2.24669,-23.69792,-3.59544,-25.04667
2021-07-05 21:00:00,2021-07-05 22:00:00,-3.91117,-28.57709,-5.15236,-37.64062
2021-07-05 22:00:00,2021-07-05 23:00:00,-3.69558,-28.11631,-5.064,-36.87589
2021-07-05 23:00:00,2021-07-06 00:00:00,-3.69206,-28.43482,-5.0603,-37.18718
2021-07-06 00:00:00,2021-07-06 01:00:00,-3.818,-27.52551,-5.08537,-36.42888
2021-07-06 01:00:00,2021-07-06 02:00:00,-3.74828,-27.89303,-5.05689,-36.69820
2021-07-06 02:00:00,2021-07-06 03:00:00,-3.79099,-26.92945,-5.05934,-35.77978
2021-07-06 03:00:00,2021-07-06 04:00:00,-3.69135,-27.10489,-5.04239,-35.83863
2021-07-06 04:00:00,2021-07-06 05:00:00,-3.75874,-28.59181,-5.13807,-37.48862
2021-07-06 05:00:00,2021-07-06 06:00:00,-3.00537,-21.15034,-4.13151,-28.28722
2021-07-06 06:00:00,2021-07-06 07:00:00,217.27328,1095.89999,144.19868,1457.37195
2021-07-06 07:00:00,2021-07-06 08:00:00,963.29356,4083.52972,682.32934,5729.15262
2021-07-06 08:00:00,2021-07-06 09:00:00,1390.31878,6186.38507,1190.03739,8766.74124
2021-07-06 09:00:00,2021-07-06 10:00:00,1514.37984,6632.739,1450.31079,9597.42963
2021-07-06 10:00:00,2021-07-06 11:00:00,1547.74955,7013.82378,1579.62167,10141.19500
2021-07-06 11:00:00,2021-07-06 12:00:00,1558.03484,7540.77616,1644.76347,10743.57447
2021-07-06 12:00:00,2021-07-06 13:00:00,1530.11284,7618.35847,1645.20644,10793.67775
2021-07-06 13:00:00,2021-07-06 14:00:00,1546.64864,7619.7504,1636.81167,10803.21071
2021-07-06 14:00:00,2021-07-06 15:00:00,1515.91171,7535.46239,1614.92117,10666.29527
2021-07-06 15:00:00,2021-07-06 16:00:00,1532.53633,7173.29322,1559.55732,10265.38687
2021-07-06 16:00:00,2021-07-06 17:00:00,1474.79909,6826.76469,1434.82789,9736.39167
2021-07-06 17:00:00,2021-07-06 18:00:00,1364.49842,5949.05785,1205.50154,8519.05781
2021-07-06 18:00:00,2021-07-06 19:00:00,1036.45679,3570.14777,740.40594,5347.01050
2021-07-06 19:00:00,2021-07-06 20:00:00,312.97474,750.0781,191.26353,1254.31637
2021-07-06 20:00:00,2021-07-06 21:00:00,1.74833,-4.82716,-3.73777,-6.81660
2021-07-06 21:00:00,2021-07-06 22:00:00,-3.44315,-8.91968,-5.23194,-17.59477
2021-07-06 22:00:00,2021-07-06 23:00:00,-4.2488,-8.26984,-5.14959,-17.66823
2021-07-06 23:00:00,2021-07-07 00:00:00,-3.40018,-8.70996,-5.05203,-17.16217
2021-07-07 00:00:00,2021-07-07 01:00:00,-3.455,-7.50287,-5.04405,-16.00192
2021-07-07 01:00:00,2021-07-07 02:00:00,-3.52718,-6.77991,-5.04996,-15.35705
2021-07-07 02:00:00,2021-07-07 03:00:00,-3.56947,-7.47642,-5.11594,-16.16183
2021-07-07 03:00:00,2021-07-07 04:00:00,-3.56454,-7.48129,-5.0321,-16.07793
2021-07-07 04:00:00,2021-07-07 05:00:00,-3.57512,-8.96884,-5.06914,-17.61310
2021-07-07 05:00:00,2021-07-07 06:00:00,-3.14155,-2.8531,-4.12545,-10.1201
2021-07-07 06:00:00,2021-07-07 07:00:00,221.48351,980.3764,144.62565,1346.48556
2021-07-07 07:00:00,2021-07-07 08:00:00,989.09818,3573.34,681.6613,5244.09948
2021-07-07 08:00:00,2021-07-07 09:00:00,1394.99169,5740.39287,1183.67918,8319.06374
2021-07-07 09:00:00,2021-07-07 10:00:00,1497.35124,6852.17814,1438.31353,9787.84291
2021-07-07 10:00:00,2021-07-07 11:00:00,1533.78126,7516.54231,1570.56968,10620.89325
2021-07-07 11:00:00,2021-07-07 12:00:00,1537.48033,7845.69351,1639.03193,11022.20577
2021-07-07 12:00:00,2021-07-07 13:00:00,1510.44111,7976.02458,1656.86353,11143.32922
2021-07-07 13:00:00,2021-07-07 14:00:00,1529.92696,7912.91184,1651.18546,11094.02426
2021-07-07 14:00:00,2021-07-07 15:00:00,1501.82614,7617.29333,1639.20183,10758.32130
2021-07-07 15:00:00,2021-07-07 16:00:00,1513.37638,7369.23432,1570.6286,10453.2393
2021-07-07 16:00:00,2021-07-07 17:00:00,1454.13638,6631.63793,1425.63369,9511.40800
2021-07-07 17:00:00,2021-07-07 18:00:00,1367.21292,5593.91651,1190.36111,8151.49054
2021-07-07 18:00:00,2021-07-07 19:00:00,1036.58104,3163.81115,737.71137,4938.10356
2021-07-07 19:00:00,2021-07-07 20:00:00,315.85654,635.72856,192.09523,1143.68033
2021-07-07 20:00:00,2021-07-07 21:00:00,1.42625,-28.92524,-4.09399,-31.59298
2021-07-07 21:00:00,2021-07-07 22:00:00,-3.81831,-29.83103,-5.36666,-39.01600
2021-07-07 22:00:00,2021-07-07 23:00:00,-3.57958,-29.09875,-5.27488,-37.95321
2021-07-07 23:00:00,2021-07-08 00:00:00,-3.6498,-28.59346,-5.20469,-37.44795
2021-07-08 00:00:00,2021-07-08 01:00:00,-3.74752,-27.7859,-5.23004,-36.76346
2021-07-08 01:00:00,2021-07-08 02:00:00,-3.45865,-27.09732,-5.13786,-35.69383
2021-07-08 02:00:00,2021-07-08 03:00:00,-3.47407,-27.31987,-5.11504,-35.90898
2021-07-08 03:00:00,2021-07-08 04:00:00,-3.48625,-28.18134,-5.12525,-36.79284
2021-07-08 04:00:00,2021-07-08 05:00:00,-3.53949,-30.66988,-5.08505,-39.29442
2021-07-08 05:00:00,2021-07-08 06:00:00,-3.05122,-24.04873,-4.37035,-31.47030
2021-07-08 06:00:00,2021-07-08 07:00:00,182.25575,865.35113,129.32425,1176.93113
2021-07-08 07:00:00,2021-07-08 08:00:00,902.78273,3793.55695,647.44746,5343.78714
2021-07-08 08:00:00,2021-07-08 09:00:00,1345.75728,5807.03704,1151.51208,8304.30640
2021-07-08 10:00:00,2021-07-08 11:00:00,1516.51761,7158.53388,1540.75919,10215.81068
2021-07-08 11:00:00,2021-07-08 12:00:00,1519.2249,7596.70198,1605.59799,10721.52487
2021-07-08 12:00:00,2021-07-08 13:00:00,1482.87152,7361.89016,1606.03378,10450.79546
2021-07-08 13:00:00,2021-07-08 14:00:00,1504.05599,7169.06797,1543.14155,10216.26551
2021-07-08 14:00:00,2021-07-08 15:00:00,1474.23953,6539.68814,1440.62091,9454.54858
2021-07-08 15:00:00,2021-07-08 16:00:00,1472.86184,6317.9582,1357.28643,9148.10647
2021-07-08 16:00:00,2021-07-08 17:00:00,1400.97179,5486.17797,1239.81371,8126.96347
2021-07-08 17:00:00,2021-07-08 18:00:00,1274.86198,4307.09082,1054.70408,6636.65688
2021-07-08 18:00:00,2021-07-08 19:00:00,924.9963,2245.19201,652.95505,3823.14336
2021-07-08 19:00:00,2021-07-08 20:00:00,273.76955,397.92647,157.18616,828.88218
2021-07-08 20:00:00,2021-07-08 21:00:00,4.28486,-28.99857,-4.43794,-29.15165
2021-07-08 21:00:00,2021-07-08 22:00:00,-0.73996,-28.98535,-4.91373,-34.63904
2021-07-08 22:00:00,2021-07-08 23:00:00,-0.56709,-28.26085,-4.60135,-33.42929
2021-07-08 23:00:00,2021-07-09 00:00:00,-0.5444,-27.36133,-4.54389,-32.44962
2021-07-09 00:00:00,2021-07-09 01:00:00,-0.51003,-27.68127,-4.59108,-32.78238
2021-07-09 01:00:00,2021-07-09 02:00:00,-0.62692,-27.30046,-4.54167,-32.46905
2021-07-09 02:00:00,2021-07-09 03:00:00,-0.53442,-27.41612,-4.52073,-32.47127
2021-07-09 03:00:00,2021-07-09 04:00:00,-0.51666,-28.62353,-4.52154,-33.66173
2021-07-09 04:00:00,2021-07-09 05:00:00,-0.54014,-29.06389,-4.88086,-34.48489
2021-07-09 05:00:00,2021-07-09 06:00:00,-0.22563,-27.36542,-4.32752,-31.91857
2021-07-09 06:00:00,2021-07-09 07:00:00,135.13697,733.27722,125.09445,993.50864
2021-07-09 07:00:00,2021-07-09 08:00:00,710.33172,3068.92718,624.07667,4403.33557
2021-07-09 08:00:00,2021-07-09 09:00:00,1140.08717,5233.92919,1117.15144,7491.16780
2021-07-09 09:00:00,2021-07-09 10:00:00,1391.83766,6511.1098,1370.6594,9273.60686
2021-07-09 10:00:00,2021-07-09 11:00:00,1416.7307,6932.97724,1486.45751,9836.16545
2021-07-09 11:00:00,2021-07-09 12:00:00,1439.39939,6853.5763,1599.33887,9892.31456
2021-07-09 12:00:00,2021-07-09 13:00:00,1411.34297,6928.15415,1590.56132,9930.05844
2021-07-09 13:00:00,2021-07-09 14:00:00,1424.79673,6464.96053,1575.97879,9465.73605
2021-07-09 14:00:00,2021-07-09 15:00:00,1383.88056,6432.09148,1537.43048,9353.40252
2021-07-09 15:00:00,2021-07-09 16:00:00,1393.46889,6471.9621,1488.61666,9354.04765
2021-07-09 16:00:00,2021-07-09 17:00:00,1334.27131,6223.43945,1358.71358,8916.42434
2021-07-09 17:00:00,2021-07-09 18:00:00,1212.73611,5217.60932,1143.80559,7574.15102
2021-07-09 18:00:00,2021-07-09 19:00:00,898.20191,2936.38948,695.84921,4530.44060
2021-07-09 19:00:00,2021-07-09 20:00:00,272.27099,690.61413,166.14099,1129.02611
2021-07-09 20:00:00,2021-07-09 21:00:00,19.00703,21.45478,-4.98153,35.48028
2021-07-09 21:00:00,2021-07-09 22:00:00,14.67795,3.54238,-5.46326,12.75707
2021-07-09 22:00:00,2021-07-09 23:00:00,14.85452,1.89616,-5.3884,11.36228
2021-07-09 23:00:00,2021-07-10 00:00:00,14.80822,0.63713,-5.46136,9.98399
2021-07-10 00:00:00,2021-07-10 01:00:00,14.89691,1.30014,-5.36072,10.83633
2021-07-10 01:00:00,2021-07-10 02:00:00,14.87953,1.71578,-5.40964,11.18567
2021-07-10 02:00:00,2021-07-10 03:00:00,-1.33698,-7.23728,-5.40355,-13.97781
2021-07-10 03:00:00,2021-07-10 04:00:00,-2.37951,-28.54209,-5.38423,-36.30583
2021-07-10 04:00:00,2021-07-10 05:00:00,-2.41588,-28.78786,-5.41043,-36.61417
2021-07-10 05:00:00,2021-07-10 06:00:00,-3.88303,-26.40363,-4.75518,-35.04184
2021-07-10 06:00:00,2021-07-10 07:00:00,165.66467,535.26281,115.53305,816.46053
2021-07-10 07:00:00,2021-07-10 08:00:00,821.67247,2310.81326,619.67889,3752.16462
2021-07-10 08:00:00,2021-07-10 09:00:00,1237.50362,3875.73053,1101.34038,6214.57453
2021-07-10 09:00:00,2021-07-10 10:00:00,1373.56404,5665.72476,1377.63054,8416.91934
2021-07-10 10:00:00,2021-07-10 11:00:00,1428.58228,6607.69863,1509.34823,9545.62914
2021-07-10 11:00:00,2021-07-10 12:00:00,1415.13558,6432.59688,1579.05719,9426.78965
2021-07-10 12:00:00,2021-07-10 13:00:00,1414.37725,6871.61369,1610.35924,9896.35018
2021-07-10 13:00:00,2021-07-10 14:00:00,1407.21893,7033.49211,1585.43054,10026.14158
2021-07-10 14:00:00,2021-07-10 15:00:00,1389.99992,6798.58723,1553.80853,9742.39568
2021-07-10 15:00:00,2021-07-10 16:00:00,1330.27963,6191.92431,1457.74755,8979.95149
2021-07-10 16:00:00,2021-07-10 17:00:00,1269.37515,5827.65985,1335.39003,8432.42503
2021-07-10 17:00:00,2021-07-10 18:00:00,893.98506,5028.82075,1102.16301,7024.96882
2021-07-10 18:00:00,2021-07-10 19:00:00,840.61911,2782.52083,657.34289,4280.48283
2021-07-10 19:00:00,2021-07-10 20:00:00,258.16239,585.02341,162.55874,1005.74454
2021-07-10 20:00:00,2021-07-10 21:00:00,1.22034,98.81307,-2.61687,97.41654
2021-07-10 21:00:00,2021-07-10 22:00:00,-3.05424,50.97136,-2.87914,45.03798
2021-07-10 22:00:00,2021-07-10 23:00:00,-2.9661,12.60444,-2.7412,6.89714
2021-07-10 23:00:00,2021-07-11 00:00:00,-2.88876,-26.47018,-2.74284,-32.10178
2021-07-11 00:00:00,2021-07-11 01:00:00,-2.96031,-25.40268,-2.75364,-31.11663
2021-07-11 01:00:00,2021-07-11 02:00:00,-2.76654,-24.99864,-2.67045,-30.43563
2021-07-11 02:00:00,2021-07-11 03:00:00,-2.79631,-12.6479,-2.65803,-18.10224
2021-07-11 03:00:00,2021-07-11 04:00:00,-2.7927,-12.86199,-2.7032,-18.35789
2021-07-11 04:00:00,2021-07-11 05:00:00,-2.84598,-14.77319,-2.71277,-20.33194
2021-07-11 05:00:00,2021-07-11 06:00:00,-2.58333,-14.70519,-2.86841,-20.15693
2021-07-11 06:00:00,2021-07-11 07:00:00,114.94874,531.57837,98.46104,744.98815
2021-07-11 07:00:00,2021-07-11 08:00:00,616.68334,2799.00353,484.39596,3900.08283
2021-07-11 08:00:00,2021-07-11 09:00:00,1086.77661,4757.94281,884.72483,6729.44425
2021-07-11 09:00:00,2021-07-11 10:00:00,1327.35536,5983.28964,1299.64087,8610.28587
2021-07-11 10:00:00,2021-07-11 11:00:00,1329.67792,6617.49692,1499.093,9446.26784
2021-07-11 11:00:00,2021-07-11 12:00:00,1416.61805,7236.88887,1565.89546,10219.40238
2021-07-11 12:00:00,2021-07-11 13:00:00,1433.14261,7434.3252,1602.08073,10469.54854
2021-07-11 13:00:00,2021-07-11 14:00:00,1418.77482,7408.47399,1583.75323,10411.00204
2021-07-11 14:00:00,2021-07-11 15:00:00,1396.99979,7203.03161,1562.8617,10162.8931
2021-07-11 15:00:00,2021-07-11 16:00:00,1388.49288,6803.84482,1485.55772,9677.89542
2021-07-11 16:00:00,2021-07-11 17:00:00,1349.52196,6231.48879,1290.50081,8871.51156
2021-07-11 17:00:00,2021-07-11 18:00:00,1195.50794,4823.45166,1084.05629,7103.01589
2021-07-11 18:00:00,2021-07-11 19:00:00,897.88643,2608.76148,667.38681,4174.03472
2021-07-11 19:00:00,2021-07-11 20:00:00,256.17222,487.67316,156.91876,900.76414
2021-07-11 20:00:00,2021-07-11 21:00:00,4.48669,-12.69329,-3.43115,-11.63775
2021-07-11 21:00:00,2021-07-11 22:00:00,-2.68544,1.30423,-5.30007,-6.68128
2021-07-11 22:00:00,2021-07-11 23:00:00,-2.80934,37.73118,-5.21936,29.70248
2021-07-11 23:00:00,2021-07-12 00:00:00,-2.76631,96.55578,-5.26546,88.52401
2021-07-12 00:00:00,2021-07-12 01:00:00,-2.79663,96.12312,-5.22329,88.10320
2021-07-12 01:00:00,2021-07-12 02:00:00,-2.81763,15.199,-5.18455,7.19682
2021-07-12 02:00:00,2021-07-12 03:00:00,-2.86303,-13.21157,-5.20805,-21.28265
2021-07-12 03:00:00,2021-07-12 04:00:00,-2.83525,-15.57723,-5.17832,-23.59080
2021-07-12 04:00:00,2021-07-12 05:00:00,-2.82732,-15.69027,-5.18957,-23.70716
2021-07-12 05:00:00,2021-07-12 06:00:00,-2.58302,-18.25937,-4.61822,-25.46061
2021-07-12 06:00:00,2021-07-12 07:00:00,145.34984,517.90526,102.64302,765.89812
2021-07-12 07:00:00,2021-07-12 08:00:00,797.26024,2465.87796,569.74487,3832.88307
2021-07-12 08:00:00,2021-07-12 09:00:00,1250.0672,4541.22661,1052.01166,6843.30547
2021-07-12 09:00:00,2021-07-12 10:00:00,1381.7442,5848.48078,1342.27561,8572.50059
2021-07-12 10:00:00,2021-07-12 11:00:00,1438.1565,6708.80181,1494.25838,9641.21669
2021-07-12 11:00:00,2021-07-12 12:00:00,1427.34802,7315.11257,1564.45263,10306.91322
2021-07-12 12:00:00,2021-07-12 13:00:00,1440.71692,7472.12088,1595.44574,10508.28354
2021-07-12 13:00:00,2021-07-12 14:00:00,1429.48707,7534.70804,1584.29548,10548.49059
2021-07-12 14:00:00,2021-07-12 15:00:00,1421.71372,7342.08812,1544.64565,10308.44749
2021-07-12 15:00:00,2021-07-12 16:00:00,1399.42281,6965.2583,1475.37058,9840.05169
2021-07-12 16:00:00,2021-07-12 17:00:00,1339.94316,6223.4649,1325.53843,8888.94649
2021-07-12 17:00:00,2021-07-12 18:00:00,1206.16892,4963.96435,1098.00581,7268.13908
2021-07-12 18:00:00,2021-07-12 19:00:00,835.47143,2697.80439,641.95893,4175.23475
2021-07-12 19:00:00,2021-07-12 20:00:00,220.80117,568.01509,147.20641,936.02267
2021-07-12 20:00:00,2021-07-12 21:00:00,0.7987,63.86774,-5.19406,59.47238
2021-07-12 21:00:00,2021-07-12 22:00:00,-2.60362,34.0762,-5.27567,26.19691
2021-07-12 22:00:00,2021-07-12 23:00:00,-2.41846,-14.47444,-5.2085,-22.1014
2021-07-12 23:00:00,2021-07-13 00:00:00,-2.40608,-14.13646,-5.12486,-21.66740
2021-07-13 00:00:00,2021-07-13 01:00:00,-2.40884,-13.83617,-5.13398,-21.37899
2021-07-13 01:00:00,2021-07-13 02:00:00,-2.44584,-13.35138,-5.1289,-20.92612
2021-07-13 02:00:00,2021-07-13 03:00:00,-2.42635,-12.93795,-5.14689,-20.51119
2021-07-13 03:00:00,2021-07-13 04:00:00,-2.40811,-14.04881,-5.13211,-21.58903
2021-07-13 04:00:00,2021-07-13 05:00:00,-2.39828,-14.8206,-5.12506,-22.34394
2021-07-13 05:00:00,2021-07-13 06:00:00,-2.53003,-17.49623,-5.32656,-25.35282
2021-07-13 06:00:00,2021-07-13 07:00:00,124.00111,500.06389,52.0921,676.1571
2021-07-13 07:00:00,2021-07-13 08:00:00,685.37513,2362.74375,335.90571,3384.02459
2021-07-13 08:00:00,2021-07-13 09:00:00,1192.28871,4289.24372,813.14754,6294.67997
2021-07-13 09:00:00,2021-07-13 10:00:00,1335.24086,5478.58599,1108.13235,7921.95920
2021-07-13 10:00:00,2021-07-13 11:00:00,1367.97133,6424.61042,1370.92673,9163.50848
2021-07-13 11:00:00,2021-07-13 12:00:00,1394.24438,6999.49506,1490.36834,9884.10778
2021-07-13 12:00:00,2021-07-13 13:00:00,1400.86522,7009.63813,1570.7665,9981.26985
2021-07-13 13:00:00,2021-07-13 14:00:00,1403.16983,7239.17183,1569.66385,10212.00551
2021-07-13 14:00:00,2021-07-13 15:00:00,1371.67267,7115.71364,1528.86411,10016.25042
2021-07-13 15:00:00,2021-07-13 16:00:00,1380.98287,6821.46139,1465.00773,9667.45199
2021-07-13 16:00:00,2021-07-13 17:00:00,1341.69807,6203.69661,1319.9673,8865.36198
2021-07-13 17:00:00,2021-07-13 18:00:00,1224.10766,5191.1943,1084.1368,7499.43876
2021-07-13 18:00:00,2021-07-13 19:00:00,888.55099,2367.00311,616.53271,3872.08681
2021-07-13 19:00:00,2021-07-13 20:00:00,253.30349,489.73892,152.38193,895.42434
2021-07-13 20:00:00,2021-07-13 21:00:00,2.07508,4.83734,-4.32666,2.58576
2021-07-13 21:00:00,2021-07-13 22:00:00,-3.38432,-27.36153,-4.87902,-35.62487
2021-07-13 22:00:00,2021-07-13 23:00:00,-3.16635,-27.63115,-4.79647,-35.59397
2021-07-13 23:00:00,2021-07-14 00:00:00,-3.14619,-24.07436,-4.75749,-31.97804
2021-07-14 00:00:00,2021-07-14 01:00:00,-3.14205,-27.86919,-4.78969,-35.80093
2021-07-14 01:00:00,2021-07-14 02:00:00,-3.16979,-27.48974,-4.81212,-35.47165
2021-07-14 02:00:00,2021-07-14 03:00:00,-3.17886,-26.97879,-4.8059,-34.96355
2021-07-14 03:00:00,2021-07-14 04:00:00,-3.16252,-28.31117,-4.80592,-36.27961
2021-07-14 04:00:00,2021-07-14 05:00:00,-3.17553,-29.45603,-4.78883,-37.42039
2021-07-14 05:00:00,2021-07-14 06:00:00,-3.50858,-30.24715,-4.21704,-37.97277
2021-07-14 06:00:00,2021-07-14 07:00:00,120.13698,577.06439,69.88109,767.08246
2021-07-14 07:00:00,2021-07-14 08:00:00,713.28518,2855.21281,460.47822,4028.97621
2021-07-14 08:00:00,2021-07-14 09:00:00,1185.92263,4962.856,942.16661,7090.94524
2021-07-14 09:00:00,2021-07-14 10:00:00,1326.37062,6263.61027,1264.93914,8854.92003
2021-07-14 10:00:00,2021-07-14 11:00:00,1380.64047,6769.38892,1458.22757,9608.25696
2021-07-14 11:00:00,2021-07-14 12:00:00,1394.52584,7124.82133,1565.84936,10085.19653
2021-07-14 12:00:00,2021-07-14 13:00:00,1389.18115,7245.06154,1589.4726,10223.71529
2021-07-14 13:00:00,2021-07-14 14:00:00,1403.67944,6890.51304,1601.55971,9895.75219
2021-07-14 14:00:00,2021-07-14 15:00:00,1364.22921,6476.60641,1561.20098,9402.03660
2021-07-14 15:00:00,2021-07-14 16:00:00,1367.50586,6132.3257,1490.06565,8989.89721
2021-07-14 16:00:00,2021-07-14 17:00:00,1283.20103,5255.47692,1346.63206,7885.31001
2021-07-14 18:00:00,2021-07-14 19:00:00,770.37995,2328.2704,549.57348,3648.22383
2021-07-14 19:00:00,2021-07-14 20:00:00,214.84197,358.13247,123.76128,696.73572
2021-07-14 20:00:00,2021-07-14 21:00:00,3.23175,-29.89352,-4.85224,-31.51401
2021-07-14 21:00:00,2021-07-14 22:00:00,-2.86628,-29.83527,-5.35822,-38.05977
2021-07-14 22:00:00,2021-07-14 23:00:00,-2.57239,-29.83633,-5.30743,-37.71615
2021-07-14 23:00:00,2021-07-15 00:00:00,-2.56197,-28.95157,-5.29554,-36.80908
2021-07-15 00:00:00,2021-07-15 01:00:00,-2.55641,-28.61181,-5.29625,-36.46447
2021-07-15 01:00:00,2021-07-15 02:00:00,-2.55701,-29.06866,-5.67586,-37.30153
2021-07-15 02:00:00,2021-07-15 03:00:00,-2.53896,-29.40773,-5.69574,-37.64243
