timestamp_begin_pt,timestamp_end_pt,NP15,SP15,System Total
2021-08-17 03:00:00,2021-08-17 04:00:00,910.99003,2123.65124,3034.64127
2021-08-17 04:00:00,2021-08-17 05:00:00,861.81884,1805.34358,2667.16242
2021-08-17 05:00:00,2021-08-17 06:00:00,892.42127,1393.43827,2285.85954
2021-08-17 06:00:00,2021-08-17 07:00:00,888.88784,1170.79991,2059.68775
2021-08-17 07:00:00,2021-08-17 08:00:00,810.07975,963.02781,1773.10756
2021-08-17 08:00:00,2021-08-17 09:00:00,754.19678,759.04686,1513.24364
2021-08-17 09:00:00,2021-08-17 10:00:00,648.64012,805.44507,1454.08519
2021-08-17 10:00:00,2021-08-17 11:00:00,606.47387,829.60275,1436.07662
2021-08-17 11:00:00,2021-08-17 12:00:00,609.03444,1298.53733,1907.57177
2021-08-17 12:00:00,2021-08-17 13:00:00,647.68915,1540.95807,2188.64722
2021-08-17 13:00:00,2021-08-17 14:00:00,665.90941,1796.27738,2462.18679
2021-08-17 14:00:00,2021-08-17 15:00:00,719.05567,2003.40021,2722.45588
2021-08-17 15:00:00,2021-08-17 16:00:00,810.70819,2027.71893,2838.42712
2021-08-17 16:00:00,2021-08-17 17:00:00,838.1534,2147.73511,2985.88851
2021-08-17 17:00:00,2021-08-17 18:00:00,835.19897,2129.54164,2964.74061
2021-08-17 18:00:00,2021-08-17 19:00:00,774.92084,1920.47233,2695.39317
2021-08-17 19:00:00,2021-08-17 20:00:00,811.66221,1734.89505,2546.55726
2021-08-17 20:00:00,2021-08-17 21:00:00,760.27012,1564.97324,2325.24336
2021-08-17 21:00:00,2021-08-17 22:00:00,795.1535,1542.57027,2337.72377
2021-08-17 22:00:00,2021-08-17 23:00:00,922.69693,1433.81262,2356.50955
2021-08-17 23:00:00,2021-08-18 00:00:00,959.88744,1521.22284,2481.11028
2021-08-18 00:00:00,2021-08-18 01:00:00,929.99068,1545.87214,2475.86282
2021-08-18 01:00:00,2021-08-18 02:00:00,822.93714,1640.56827,2463.50541
2021-08-18 02:00:00,2021-08-18 03:00:00,728.5216,1770.84537,2499.36697
2021-08-18 03:00:00,2021-08-18 04:00:00,609.3224,1712.1809,2321.5033
2021-08-18 04:00:00,2021-08-18 05:00:00,464.69792,1768.95226,2233.65018
2021-08-18 05:00:00,2021-08-18 06:00:00,435.97622,1555.23315,1991.20937
2021-08-18 06:00:00,2021-08-18 07:00:00,437.20647,1332.53159,1769.73806
2021-08-18 07:00:00,2021-08-18 08:00:00,374.6483,1269.41851,1644.06681
2021-08-18 08:00:00,2021-08-18 09:00:00,336.76999,1579.01521,1915.78520
2021-08-18 09:00:00,2021-08-18 10:00:00,363.86728,1803.95502,2167.82230
2021-08-18 10:00:00,2021-08-18 11:00:00,341.4684,1722.56777,2064.03617
2021-08-18 11:00:00,2021-08-18 12:00:00,324.8733,1708.30824,2033.18154
2021-08-18 12:00:00,2021-08-18 13:00:00,268.25684,1998.67373,2266.93057
2021-08-18 13:00:00,2021-08-18 14:00:00,258.59269,2141.46472,2400.05741
2021-08-18 14:00:00,2021-08-18 15:00:00,242.14615,2317.97506,2560.12121
2021-08-18 15:00:00,2021-08-18 16:00:00,256.47385,2315.40979,2571.88364
2021-08-18 16:00:00,2021-08-18 17:00:00,261.22159,2348.56209,2609.78368
2021-08-18 17:00:00,2021-08-18 18:00:00,286.84549,2474.76097,2761.60646
2021-08-18 18:00:00,2021-08-18 19:00:00,410.56905,2303.16608,2713.73513
2021-08-18 19:00:00,2021-08-18 20:00:00,711.84472,2008.28732,2720.13204
2021-08-18 20:00:00,2021-08-18 21:00:00,950.99606,1694.84048,2645.83654
2021-08-18 21:00:00,2021-08-18 22:00:00,1018.0895,1397.09352,2415.18302
2021-08-18 22:00:00,2021-08-18 23:00:00,1072.41445,1758.36816,2830.78261
2021-08-18 23:00:00,2021-08-19 00:00:00,1098.72293,2182.44681,3281.16974
2021-08-19 00:00:00,2021-08-19 01:00:00,1117.02013,2016.36761,3133.38774
2021-08-19 01:00:00,2021-08-19 02:00:00,1116.34096,1877.41244,2993.75340
2021-08-19 02:00:00,2021-08-19 03:00:00,1126.74559,1559.43459,2686.18018
2021-08-19 03:00:00,2021-08-19 04:00:00,1107.86334,1434.99758,2542.86092
2021-08-19 04:00:00,2021-08-19 05:00:00,1061.39458,1280.16242,2341.55700
2021-08-19 05:00:00,2021-08-19 06:00:00,1048.72681,1097.61132,2146.33813
2021-08-19 06:00:00,2021-08-19 07:00:00,985.87652,1051.98875,2037.86527
2021-08-19 07:00:00,2021-08-19 08:00:00,930.68546,949.01804,1879.70350
2021-08-19 08:00:00,2021-08-19 09:00:00,817.19335,783.84145,1601.03480
2021-08-19 09:00:00,2021-08-19 10:00:00,685.77391,623.06227,1308.83618
2021-08-19 10:00:00,2021-08-19 11:00:00,619.74988,568.21055,1187.96043
2021-08-19 11:00:00,2021-08-19 12:00:00,576.71008,448.28599,1024.99607
2021-08-19 12:00:00,2021-08-19 13:00:00,564.34701,387.00319,951.35020
2021-08-19 13:00:00,2021-08-19 14:00:00,609.11276,447.82378,1056.93654
2021-08-19 14:00:00,2021-08-19 15:00:00,623.21627,686.49672,1309.71299
2021-08-19 15:00:00,2021-08-19 16:00:00,693.15334,1034.5323,1727.68564
2021-08-19 16:00:00,2021-08-19 17:00:00,700.80091,1259.57596,1960.37687
2021-08-19 17:00:00,2021-08-19 18:00:00,845.10436,1464.29248,2309.39684
2021-08-19 18:00:00,2021-08-19 19:00:00,848.04159,1588.78045,2436.82204
2021-08-19 19:00:00,2021-08-19 20:00:00,946.82673,1755.33597,2702.16270
2021-08-19 20:00:00,2021-08-19 21:00:00,954.19497,2098.33652,3052.53149
2021-08-19 21:00:00,2021-08-19 22:00:00,933.6952,1992.01995,2925.71515
2021-08-19 22:00:00,2021-08-19 23:00:00,883.44773,1670.5169,2553.96463
2021-08-19 23:00:00,2021-08-20 00:00:00,842.72277,1363.10735,2205.83012
2021-08-20 00:00:00,2021-08-20 01:00:00,857.50178,1130.45458,1987.95636
2021-08-20 01:00:00,2021-08-20 02:00:00,802.02623,870.22721,1672.25344
2021-08-20 02:00:00,2021-08-20 03:00:00,591.92286,602.71958,1194.64244
2021-08-20 03:00:00,2021-08-20 04:00:00,502.84108,424.34047,927.18155
2021-08-20 04:00:00,2021-08-20 05:00:00,514.06391,297.81366,811.87757
2021-08-20 05:00:00,2021-08-20 06:00:00,443.58856,249.26932,692.85788
2021-08-20 06:00:00,2021-08-20 07:00:00,232.55844,226.65966,459.21810
2021-08-20 07:00:00,2021-08-20 08:00:00,190.70402,206.23486,396.93888
2021-08-20 08:00:00,2021-08-20 09:00:00,161.18652,140.13971,301.32623
2021-08-20 09:00:00,2021-08-20 10:00:00,140.76193,94.62639,235.38832
2021-08-20 10:00:00,2021-08-20 11:00:00,135.57396,157.13565,292.70961
2021-08-20 11:00:00,2021-08-20 12:00:00,116.55085,212.16728,328.71813
2021-08-20 12:00:00,2021-08-20 13:00:00,105.27378,221.36273,326.63651
2021-08-20 13:00:00,2021-08-20 14:00:00,138.99406,265.08229,404.07635
2021-08-20 14:00:00,2021-08-20 15:00:00,239.22728,214.35224,453.57952
2021-08-20 15:00:00,2021-08-20 16:00:00,413.15507,162.62491,575.77998
2021-08-20 16:00:00,2021-08-20 17:00:00,549.49755,264.43499,813.93254
2021-08-20 17:00:00,2021-08-20 18:00:00,768.56088,604.31315,1372.87403
2021-08-20 18:00:00,2021-08-20 19:00:00,941.76263,830.83643,1772.59906
2021-08-20 19:00:00,2021-08-20 20:00:00,1099.43469,941.38763,2040.82232
2021-08-20 20:00:00,2021-08-20 21:00:00,1080.64335,970.28402,2050.92737
2021-08-20 21:00:00,2021-08-20 22:00:00,1083.1013,986.03457,2069.13587
2021-08-20 22:00:00,2021-08-20 23:00:00,1180.70608,1080.46118,2261.16726
2021-08-20 23:00:00,2021-08-21 00:00:00,1169.08869,977.82188,2146.91057
2021-08-21 00:00:00,2021-08-21 01:00:00,1153.09579,939.48468,2092.58047
2021-08-21 01:00:00,2021-08-21 02:00:00,1134.72239,918.47822,2053.20061
2021-08-21 02:00:00,2021-08-21 03:00:00,1119.8066,946.19746,2066.00406
2021-08-21 03:00:00,2021-08-21 04:00:00,1085.73195,704.0171,1789.74905
2021-08-21 04:00:00,2021-08-21 05:00:00,1018.18168,592.8389,1611.02058
2021-08-21 05:00:00,2021-08-21 06:00:00,1006.12979,460.18126,1466.31105
2021-08-21 06:00:00,2021-08-21 07:00:00,887.04851,351.44744,1238.49595
2021-08-21 07:00:00,2021-08-21 08:00:00,755.53752,295.61528,1051.15280
2021-08-21 08:00:00,2021-08-21 09:00:00,712.61697,267.11991,979.73688
2021-08-21 09:00:00,2021-08-21 10:00:00,669.0316,382.41749,1051.44909
2021-08-21 10:00:00,2021-08-21 11:00:00,645.72016,564.23987,1209.96003
2021-08-21 11:00:00,2021-08-21 12:00:00,610.28899,721.17656,1331.46555
2021-08-21 12:00:00,2021-08-21 13:00:00,626.91687,792.60008,1419.51695
2021-08-21 13:00:00,2021-08-21 14:00:00,716.73812,838.71797,1555.45609
2021-08-21 14:00:00,2021-08-21 15:00:00,811.04354,912.04301,1723.08655
2021-08-21 15:00:00,2021-08-21 16:00:00,960.57502,1034.70917,1995.28419
2021-08-21 16:00:00,2021-08-21 17:00:00,980.05526,1152.96537,2133.02063
2021-08-21 17:00:00,2021-08-21 18:00:00,991.87814,1106.46453,2098.34267
2021-08-21 18:00:00,2021-08-21 19:00:00,960.93982,1147.47879,2108.41861
2021-08-21 19:00:00,2021-08-21 20:00:00,1031.18892,1315.59468,2346.78360
2021-08-21 20:00:00,2021-08-21 21:00:00,1065.51004,1429.65323,2495.16327
2021-08-21 21:00:00,2021-08-21 22:00:00,1027.1038,1342.90299,2370.00679
2021-08-21 22:00:00,2021-08-21 23:00:00,956.51737,1198.74182,2155.25919
2021-08-21 23:00:00,2021-08-22 00:00:00,886.13563,1195.22283,2081.35846
2021-08-22 00:00:00,2021-08-22 01:00:00,848.8252,1196.81776,2045.64296
2021-08-22 01:00:00,2021-08-22 02:00:00,873.97949,1016.78965,1890.76914
2021-08-22 02:00:00,2021-08-22 03:00:00,856.15184,779.06927,1635.22111
2021-08-22 03:00:00,2021-08-22 04:00:00,811.89161,632.79064,1444.68225
2021-08-22 04:00:00,2021-08-22 05:00:00,688.39463,489.78794,1178.18257
2021-08-22 05:00:00,2021-08-22 06:00:00,690.25984,385.25661,1075.51645
2021-08-22 06:00:00,2021-08-22 07:00:00,645.25325,344.65171,989.90496
2021-08-22 07:00:00,2021-08-22 08:00:00,581.76525,322.71735,904.48260
2021-08-22 08:00:00,2021-08-22 09:00:00,556.88653,268.82606,825.71259
2021-08-22 09:00:00,2021-08-22 10:00:00,506.26818,199.40755,705.67573
2021-08-22 10:00:00,2021-08-22 11:00:00,429.11355,153.40246,582.51601
2021-08-22 11:00:00,2021-08-22 12:00:00,369.62565,133.64618,503.27183
2021-08-22 12:00:00,2021-08-22 13:00:00,351.68202,86.31051,437.99253
2021-08-22 13:00:00,2021-08-22 14:00:00,348.34559,70.55299,418.89858
2021-08-22 14:00:00,2021-08-22 15:00:00,404.20906,69.75634,473.96540
2021-08-22 15:00:00,2021-08-22 16:00:00,471.66231,65.41072,537.07303
2021-08-22 16:00:00,2021-08-22 17:00:00,531.4538,161.28172,692.73552
2021-08-22 17:00:00,2021-08-22 18:00:00,579.72493,419.33392,999.05885
2021-08-22 18:00:00,2021-08-22 19:00:00,614.72599,742.53459,1357.26058
2021-08-22 19:00:00,2021-08-22 20:00:00,710.84598,976.50739,1687.35337
2021-08-22 20:00:00,2021-08-22 21:00:00,851.07113,1380.58964,2231.66077
2021-08-22 21:00:00,2021-08-22 22:00:00,901.98732,1337.23077,2239.21809
2021-08-22 22:00:00,2021-08-22 23:00:00,970.94457,1109.9273,2080.87187
2021-08-22 23:00:00,2021-08-23 00:00:00,890.46845,881.57562,1772.04407
2021-08-23 00:00:00,2021-08-23 01:00:00,842.78326,684.08624,1526.86950
2021-08-23 01:00:00,2021-08-23 02:00:00,828.50087,479.45883,1307.95970
2021-08-23 02:00:00,2021-08-23 03:00:00,923.56087,381.00071,1304.56158
2021-08-23 03:00:00,2021-08-23 04:00:00,945.92186,341.03719,1286.95905
2021-08-23 04:00:00,2021-08-23 05:00:00,871.36927,437.67479,1309.04406
2021-08-23 05:00:00,2021-08-23 06:00:00,865.60905,490.77766,1356.38671
2021-08-23 06:00:00,2021-08-23 07:00:00,904.49433,528.41429,1432.90862
2021-08-23 07:00:00,2021-08-23 08:00:00,888.28824,446.95278,1335.24102
2021-08-23 08:00:00,2021-08-23 09:00:00,856.49837,290.93377,1147.43214
2021-08-23 09:00:00,2021-08-23 10:00:00,714.31443,226.48996,940.80439
2021-08-23 10:00:00,2021-08-23 11:00:00,557.44843,179.11707,736.56550
2021-08-23 11:00:00,2021-08-23 12:00:00,453.13152,272.69308,725.82460
2021-08-23 12:00:00,2021-08-23 13:00:00,517.93025,353.61935,871.54960
2021-08-23 13:00:00,2021-08-23 14:00:00,574.77591,451.52256,1026.29847
2021-08-23 14:00:00,2021-08-23 15:00:00,711.6389,502.57082,1214.20972
2021-08-23 15:00:00,2021-08-23 16:00:00,766.57836,413.56925,1180.14761
2021-08-23 16:00:00,2021-08-23 17:00:00,855.63937,648.66196,1504.30133
2021-08-23 17:00:00,2021-08-23 18:00:00,810.1438,778.40363,1588.54743
2021-08-23 18:00:00,2021-08-23 19:00:00,796.53307,902.02363,1698.55670
2021-08-23 19:00:00,2021-08-23 20:00:00,894.90553,933.0472,1827.95273
2021-08-23 20:00:00,2021-08-23 21:00:00,832.56566,900.50408,1733.06974
2021-08-23 21:00:00,2021-08-23 22:00:00,885.76415,918.34787,1804.11202
2021-08-23 22:00:00,2021-08-23 23:00:00,977.87739,926.15908,1904.03647
2021-08-23 23:00:00,2021-08-24 00:00:00,1042.6445,786.77908,1829.42358
2021-08-24 00:00:00,2021-08-24 01:00:00,1049.53263,754.89398,1804.42661
2021-08-24 01:00:00,2021-08-24 02:00:00,1087.35709,689.44231,1776.79940
2021-08-24 02:00:00,2021-08-24 03:00:00,1082.60994,656.51268,1739.12262
2021-08-24 03:00:00,2021-08-24 04:00:00,1015.6803,682.12851,1697.80881
2021-08-24 04:00:00,2021-08-24 05:00:00,981.56217,641.49126,1623.05343
2021-08-24 05:00:00,2021-08-24 06:00:00,916.67444,580.20477,1496.87921
2021-08-24 06:00:00,2021-08-24 07:00:00,759.00873,399.41473,1158.42346
2021-08-24 07:00:00,2021-08-24 08:00:00,677.89148,349.71687,1027.60835
2021-08-24 08:00:00,2021-08-24 09:00:00,690.21974,253.72444,943.94418
2021-08-24 09:00:00,2021-08-24 10:00:00,695.20497,276.20419,971.40916
2021-08-24 10:00:00,2021-08-24 11:00:00,646.05182,359.72625,1005.77807
2021-08-24 11:00:00,2021-08-24 12:00:00,463.2786,487.22035,950.49895
2021-08-24 12:00:00,2021-08-24 13:00:00,358.26893,533.0397,891.30863
2021-08-24 13:00:00,2021-08-24 14:00:00,310.21221,686.56889,996.78110
2021-08-24 14:00:00,2021-08-24 15:00:00,360.40857,804.65865,1165.06722
2021-08-24 15:00:00,2021-08-24 16:00:00,540.55625,817.27247,1357.82872
2021-08-24 16:00:00,2021-08-24 17:00:00,543.02146,1143.17906,1686.20052
2021-08-24 17:00:00,2021-08-24 18:00:00,560.89233,1233.80699,1794.69932
2021-08-24 18:00:00,2021-08-24 19:00:00,621.60311,1157.99886,1779.60197
2021-08-24 19:00:00,2021-08-24 20:00:00,730.43201,887.80414,1618.23615
2021-08-24 20:00:00,2021-08-24 21:00:00,862.26838,876.81278,1739.08116
2021-08-24 21:00:00,2021-08-24 22:00:00,969.90503,814.25555,1784.16058
2021-08-24 22:00:00,2021-08-24 23:00:00,1009.55808,787.71649,1797.27457
2021-08-24 23:00:00,2021-08-25 00:00:00,1031.42058,761.68822,1793.10880
2021-08-25 00:00:00,2021-08-25 01:00:00,1004.87175,702.59617,1707.46792
2021-08-25 01:00:00,2021-08-25 02:00:00,971.18986,587.551,1558.74086
2021-08-25 02:00:00,2021-08-25 03:00:00,919.82285,630.8585,1550.68135
2021-08-25 03:00:00,2021-08-25 04:00:00,915.6241,643.23242,1558.85652
2021-08-25 04:00:00,2021-08-25 05:00:00,859.18178,653.82997,1513.01175
2021-08-25 05:00:00,2021-08-25 06:00:00,854.03031,606.65499,1460.68530
2021-08-25 06:00:00,2021-08-25 07:00:00,946.75659,473.67697,1420.43356
2021-08-25 07:00:00,2021-08-25 08:00:00,986.313,328.72748,1315.04048
2021-08-25 08:00:00,2021-08-25 09:00:00,948.33974,284.69185,1233.03159
2021-08-25 09:00:00,2021-08-25 10:00:00,841.4153,297.44227,1138.85757
2021-08-25 10:00:00,2021-08-25 11:00:00,640.47191,378.52324,1018.99515
2021-08-25 11:00:00,2021-08-25 12:00:00,424.76865,463.48556,888.25421
2021-08-25 12:00:00,2021-08-25 13:00:00,339.92058,629.01519,968.93577
2021-08-25 13:00:00,2021-08-25 14:00:00,269.70002,809.49568,1079.19570
2021-08-25 14:00:00,2021-08-25 15:00:00,286.6859,915.86947,1202.55537
2021-08-25 15:00:00,2021-08-25 16:00:00,311.3566,1115.20055,1426.55715
2021-08-25 16:00:00,2021-08-25 17:00:00,326.2782,1482.22917,1808.50737
2021-08-25 17:00:00,2021-08-25 18:00:00,351.86767,1822.69539,2174.56306
2021-08-25 18:00:00,2021-08-25 19:00:00,503.16484,1834.08723,2337.25207
2021-08-25 19:00:00,2021-08-25 20:00:00,668.10458,1860.36493,2528.46951
2021-08-25 20:00:00,2021-08-25 21:00:00,760.18924,1862.66022,2622.84946
2021-08-25 21:00:00,2021-08-25 22:00:00,758.36178,2053.32127,2811.68305
2021-08-25 22:00:00,2021-08-25 23:00:00,729.02608,2082.10217,2811.12825
2021-08-25 23:00:00,2021-08-26 00:00:00,748.12083,2113.06527,2861.18610
2021-08-26 00:00:00,2021-08-26 01:00:00,615.52708,2172.91893,2788.44601
2021-08-26 01:00:00,2021-08-26 02:00:00,492.05531,2393.60202,2885.65733
2021-08-26 02:00:00,2021-08-26 03:00:00,491.41603,2477.29967,2968.71570
2021-08-26 03:00:00,2021-08-26 04:00:00,469.61188,2277.19099,2746.80287
2021-08-26 04:00:00,2021-08-26 05:00:00,441.856,2248.28985,2690.14585
2021-08-26 05:00:00,2021-08-26 06:00:00,397.96519,1949.23886,2347.20405
2021-08-26 06:00:00,2021-08-26 07:00:00,330.72444,1529.87487,1860.59931
2021-08-26 07:00:00,2021-08-26 08:00:00,291.12945,1271.23202,1562.36147
2021-08-26 08:00:00,2021-08-26 09:00:00,203.24083,849.25079,1052.49162
2021-08-26 09:00:00,2021-08-26 10:00:00,146.99601,674.56044,821.55645
2021-08-26 10:00:00,2021-08-26 11:00:00,85.6528,574.16742,659.82022
2021-08-26 11:00:00,2021-08-26 12:00:00,57.0059,390.62653,447.63243
2021-08-26 12:00:00,2021-08-26 13:00:00,67.89187,436.16263,504.05450
2021-08-26 13:00:00,2021-08-26 14:00:00,86.17424,818.47186,904.64610
2021-08-26 14:00:00,2021-08-26 15:00:00,69.84325,1267.91301,1337.75626
2021-08-26 15:00:00,2021-08-26 16:00:00,85.69654,1534.04117,1619.73771
2021-08-26 16:00:00,2021-08-26 17:00:00,127.70827,1722.49376,1850.20203
2021-08-26 17:00:00,2021-08-26 18:00:00,180.80212,1878.94378,2059.74590
2021-08-26 18:00:00,2021-08-26 19:00:00,223.30884,2166.35887,2389.66771
2021-08-26 19:00:00,2021-08-26 20:00:00,280.84489,2370.3546,2651.19949
2021-08-26 20:00:00,2021-08-26 21:00:00,387.43323,2560.58479,2948.01802
2021-08-26 21:00:00,2021-08-26 22:00:00,422.966,2488.51327,2911.47927
2021-08-26 22:00:00,2021-08-26 23:00:00,374.17391,2238.68042,2612.85433
2021-08-26 23:00:00,2021-08-27 00:00:00,407.49727,1991.65268,2399.14995
2021-08-27 00:00:00,2021-08-27 01:00:00,447.616,1706.85065,2154.46665
2021-08-27 01:00:00,2021-08-27 02:00:00,427.43021,1491.04933,1918.47954
2021-08-27 02:00:00,2021-08-27 03:00:00,358.79384,1351.67483,1710.46867
2021-08-27 03:00:00,2021-08-27 04:00:00,261.9818,1319.72657,1581.70837
2021-08-27 04:00:00,2021-08-27 05:00:00,212.22009,1183.7781,1395.99819
2021-08-27 05:00:00,2021-08-27 06:00:00,157.69699,901.72518,1059.42217
2021-08-27 06:00:00,2021-08-27 07:00:00,96.52663,557.76807,654.29470
2021-08-27 07:00:00,2021-08-27 08:00:00,114.00534,254.19538,368.20072
2021-08-27 08:00:00,2021-08-27 09:00:00,131.09154,83.87701,214.96855
2021-08-27 09:00:00,2021-08-27 10:00:00,181.23792,55.19678,236.43470
2021-08-27 10:00:00,2021-08-27 11:00:00,266.49036,51.0487,317.53906
2021-08-27 11:00:00,2021-08-27 12:00:00,196.43289,100.78659,297.21948
2021-08-27 12:00:00,2021-08-27 13:00:00,134.70288,202.03105,336.73393
2021-08-27 13:00:00,2021-08-27 14:00:00,81.79255,302.97693,384.76948
2021-08-27 14:00:00,2021-08-27 15:00:00,65.92045,548.53883,614.45928
2021-08-27 15:00:00,2021-08-27 16:00:00,63.26945,676.90967,740.17912
2021-08-27 16:00:00,2021-08-27 17:00:00,71.34567,825.08745,896.43312
2021-08-27 17:00:00,2021-08-27 18:00:00,59.90102,947.21046,1007.11148
2021-08-27 18:00:00,2021-08-27 19:00:00,68.46282,1081.01069,1149.47351
2021-08-27 19:00:00,2021-08-27 20:00:00,115.37575,1193.46119,1308.83694
2021-08-27 20:00:00,2021-08-27 21:00:00,189.47545,1331.52838,1521.00383
2021-08-27 21:00:00,2021-08-27 22:00:00,187.7789,1259.06377,1446.84267
2021-08-27 22:00:00,2021-08-27 23:00:00,218.63082,1091.61482,1310.24564
2021-08-27 23:00:00,2021-08-28 00:00:00,290.50775,838.95354,1129.46129
2021-08-28 00:00:00,2021-08-28 01:00:00,370.21604,654.48956,1024.70560
2021-08-28 01:00:00,2021-08-28 02:00:00,334.37835,520.64921,855.02756
2021-08-28 02:00:00,2021-08-28 03:00:00,268.96212,410.13256,679.09468
2021-08-28 03:00:00,2021-08-28 04:00:00,190.7981,373.07355,563.87165
2021-08-28 04:00:00,2021-08-28 05:00:00,154.06809,340.18454,494.25263
2021-08-28 05:00:00,2021-08-28 06:00:00,94.57293,268.75535,363.32828
2021-08-28 06:00:00,2021-08-28 07:00:00,52.91971,138.30265,191.22236
2021-08-28 07:00:00,2021-08-28 08:00:00,41.05923,63.05364,104.11287
2021-08-28 08:00:00,2021-08-28 09:00:00,32.03354,69.47444,101.50798
2021-08-28 09:00:00,2021-08-28 10:00:00,30.96696,160.33476,191.30172
2021-08-28 10:00:00,2021-08-28 11:00:00,75.77519,194.04554,269.82073
2021-08-28 11:00:00,2021-08-28 12:00:00,54.56311,208.28469,262.84780
2021-08-28 12:00:00,2021-08-28 13:00:00,22.80943,233.41831,256.22774
2021-08-28 13:00:00,2021-08-28 14:00:00,6.48623,224.6468,231.13303
2021-08-28 14:00:00,2021-08-28 15:00:00,4.87471,290.8567,295.73141
2021-08-28 15:00:00,2021-08-28 16:00:00,7.42406,368.86322,376.28728
2021-08-28 16:00:00,2021-08-28 17:00:00,11.3372,448.65629,459.99349
2021-08-28 17:00:00,2021-08-28 18:00:00,19.54748,486.0504,505.59788
2021-08-28 18:00:00,2021-08-28 19:00:00,38.43026,666.71343,705.14369
2021-08-28 19:00:00,2021-08-28 20:00:00,73.44052,670.46605,743.90657
2021-08-28 20:00:00,2021-08-28 21:00:00,139.62391,700.60053,840.22444
2021-08-28 21:00:00,2021-08-28 22:00:00,280.03618,689.67658,969.71276
2021-08-28 22:00:00,2021-08-28 23:00:00,421.64112,636.51679,1058.15791
2021-08-28 23:00:00,2021-08-29 00:00:00,552.36507,616.90275,1169.26782
2021-08-29 00:00:00,2021-08-29 01:00:00,607.1053,622.41892,1229.52422
2021-08-29 01:00:00,2021-08-29 02:00:00,641.62179,537.0943,1178.71609
2021-08-29 02:00:00,2021-08-29 03:00:00,619.51287,353.02363,972.53650
2021-08-29 03:00:00,2021-08-29 04:00:00,600.62985,236.07265,836.70250
2021-08-29 04:00:00,2021-08-29 05:00:00,581.80665,118.35012,700.15677
2021-08-29 05:00:00,2021-08-29 06:00:00,577.84787,55.43419,633.28206
2021-08-29 06:00:00,2021-08-29 07:00:00,617.43293,50.78734,668.22027
2021-08-29 07:00:00,2021-08-29 08:00:00,559.69301,38.57707,598.27008
2021-08-29 08:00:00,2021-08-29 09:00:00,364.05724,9.58297,373.64021
2021-08-29 09:00:00,2021-08-29 10:00:00,327.59291,13.48804,341.08095
2021-08-29 10:00:00,2021-08-29 11:00:00,324.39645,47.39707,371.79352
2021-08-29 11:00:00,2021-08-29 12:00:00,265.20618,75.93719,341.14337
2021-08-29 12:00:00,2021-08-29 13:00:00,199.3844,185.60609,384.99049
2021-08-29 13:00:00,2021-08-29 14:00:00,208.77473,292.94211,501.71684
2021-08-29 14:00:00,2021-08-29 15:00:00,230.0608,369.18044,599.24124
2021-08-29 15:00:00,2021-08-29 16:00:00,246.75291,557.71965,804.47256
2021-08-29 16:00:00,2021-08-29 17:00:00,347.06368,884.45953,1231.52321
2021-08-29 17:00:00,2021-08-29 18:00:00,442.11253,1100.38353,1542.49606
2021-08-29 18:00:00,2021-08-29 19:00:00,544.30804,1244.22307,1788.53111
2021-08-29 19:00:00,2021-08-29 20:00:00,703.01986,1428.14788,2131.16774
2021-08-29 20:00:00,2021-08-29 21:00:00,781.7246,1774.8253,2556.5499
2021-08-29 21:00:00,2021-08-29 22:00:00,840.63318,1785.86174,2626.49492
2021-08-29 22:00:00,2021-08-29 23:00:00,893.87436,1534.05565,2427.93001
2021-08-29 23:00:00,2021-08-30 00:00:00,860.1149,1397.22165,2257.33655
2021-08-30 00:00:00,2021-08-30 01:00:00,860.73128,1614.41327,2475.14455
2021-08-30 01:00:00,2021-08-30 02:00:00,933.31848,1725.18561,2658.50409
2021-08-30 02:00:00,2021-08-30 03:00:00,880.67884,1684.577,2565.25584
2021-08-30 03:00:00,2021-08-30 04:00:00,818.49345,1516.20412,2334.69757
2021-08-30 04:00:00,2021-08-30 05:00:00,838.13924,979.02484,1817.16408
2021-08-30 05:00:00,2021-08-30 06:00:00,860.85748,836.32632,1697.18380
2021-08-30 06:00:00,2021-08-30 07:00:00,828.62632,808.26494,1636.89126
2021-08-30 07:00:00,2021-08-30 08:00:00,760.11154,775.56085,1535.67239
2021-08-30 08:00:00,2021-08-30 09:00:00,585.02325,757.42012,1342.44337
2021-08-30 09:00:00,2021-08-30 10:00:00,435.50613,491.93571,927.44184
2021-08-30 10:00:00,2021-08-30 11:00:00,346.74187,285.54742,632.28929
2021-08-30 11:00:00,2021-08-30 12:00:00,273.6972,305.73255,579.42975
2021-08-30 12:00:00,2021-08-30 13:00:00,312.26132,473.40008,785.66140
2021-08-30 13:00:00,2021-08-30 14:00:00,335.18826,847.37916,1182.56742
2021-08-30 14:00:00,2021-08-30 15:00:00,439.10773,1223.50927,1662.61700
2021-08-30 15:00:00,2021-08-30 16:00:00,496.49488,1578.62629,2075.12117
2021-08-30 16:00:00,2021-08-30 17:00:00,540.26662,1960.86909,2501.13571
2021-08-30 17:00:00,2021-08-30 18:00:00,539.25239,2524.22847,3063.48086
2021-08-30 18:00:00,2021-08-30 19:00:00,539.08211,2382.94167,2922.02378
2021-08-30 19:00:00,2021-08-30 20:00:00,654.22229,2445.128,3099.35029
2021-08-30 20:00:00,2021-08-30 21:00:00,762.83193,2519.31946,3282.15139
2021-08-30 21:00:00,2021-08-30 22:00:00,851.43224,2141.34725,2992.77949
